entry_time,exit_time,direction,entry_price,stop_loss,take_profit,status,pnl,balance
2024-08-26 16:45:00,2024-08-27 00:30:00,Buy,2517.555,2514.055,2524.555,Loss,-3.5,3614.0
2024-08-27 07:15:00,2024-08-27 07:45:00,Sell,2513.945,2517.445,2506.945,Win,7.0,3621.0
2024-08-27 17:00:00,2024-08-27 18:15:00,Buy,2514.775,2511.275,2521.775,Win,7.0,3628.0
2024-08-28 10:00:00,2024-08-28 11:00:00,Sell,2509.145,2512.645,2502.145,Win,7.0,3635.0
2024-08-28 12:15:00,2024-08-28 13:00:00,Sell,2497.5,2501.0,2490.5,Loss,-3.5,3631.5
2024-08-28 20:30:00,2024-08-29 00:00:00,Sell,2506.028,2509.528,2499.028,Loss,-3.5,3628.0
2024-08-29 00:00:00,2024-08-29 03:30:00,Buy,2508.704,2505.204,2515.704,Win,7.0,3635.0
2024-08-29 16:45:00,2024-08-29 19:45:00,Buy,2524.344,2520.844,2531.344,Loss,-3.5,3631.5
2024-08-30 06:15:00,2024-08-30 08:00:00,Buy,2516.455,2512.955,2523.455,Win,7.0,3638.5
2024-08-30 08:00:00,2024-08-30 10:30:00,Buy,2521.425,2517.925,2528.425,Loss,-3.5,3635.0
2024-08-30 15:00:00,2024-08-30 15:45:00,Sell,2508.108,2511.608,2501.108,Win,7.0,3642.0
2024-09-02 01:30:00,2024-09-02 02:00:00,Sell,2501.105,2504.605,2494.105,Win,7.0,3649.0
2024-09-03 01:00:00,2024-09-03 06:45:00,Sell,2494.378,2497.878,2487.378,Loss,-3.5,3645.5
2024-09-03 08:00:00,2024-09-03 10:15:00,Buy,2501.898,2498.398,2508.898,Loss,-3.5,3642.0
2024-09-03 10:15:00,2024-09-03 11:45:00,Sell,2498.088,2501.588,2491.088,Win,7.0,3649.0
2024-09-04 06:15:00,2024-09-04 06:45:00,Sell,2490.765,2494.265,2483.765,Win,7.0,3656.0
2024-09-04 08:30:00,2024-09-04 09:45:00,Sell,2478.365,2481.865,2471.365,Loss,-3.5,3652.5
2024-09-04 14:00:00,2024-09-04 14:30:00,Buy,2487.025,2483.525,2494.025,Win,7.0,3659.5
2024-09-04 14:30:00,2024-09-05 05:45:00,Buy,2493.735,2490.235,2500.735,Win,7.0,3666.5
2024-09-05 05:45:00,2024-09-05 06:15:00,Buy,2498.595,2495.095,2505.595,Win,7.0,3673.5
2024-09-05 08:00:00,2024-09-05 08:15:00,Buy,2507.945,2504.445,2514.945,Win,7.0,3680.5
2024-09-05 08:15:00,2024-09-05 09:15:00,Buy,2509.855,2506.355,2516.855,Win,7.0,3687.5
2024-09-05 17:45:00,2024-09-06 05:45:00,Buy,2514.225,2510.725,2521.225,Win,7.0,3694.5
2024-09-06 12:30:00,2024-09-06 12:45:00,Buy,2517.625,2514.125,2524.625,Win,7.0,3701.5
2024-09-09 19:30:00,2024-09-10 05:00:00,Buy,2504.345,2500.845,2511.345,Loss,-3.5,3698.0
2024-09-10 07:45:00,2024-09-10 10:15:00,Sell,2504.175,2507.675,2497.175,Loss,-3.5,3694.5
2024-09-10 12:30:00,2024-09-10 13:00:00,Buy,2507.825,2504.325,2514.825,Win,7.0,3701.5
2024-09-10 15:15:00,2024-09-11 00:00:00,Buy,2511.715,2508.215,2518.715,Win,7.0,3708.5
2024-09-11 06:00:00,2024-09-11 12:15:00,Buy,2521.918,2518.418,2528.918,Loss,-3.5,3705.0
2024-09-12 12:30:00,2024-09-12 12:45:00,Buy,2523.885,2520.385,2530.885,Win,7.0,3712.0
2024-09-12 14:30:00,2024-09-12 14:45:00,Buy,2546.845,2543.345,2553.845,Win,7.0,3719.0
2024-09-12 16:45:00,2024-09-12 18:30:00,Buy,2549.098,2545.598,2556.098,Win,7.0,3726.0
2024-09-13 09:15:00,2024-09-13 10:00:00,Buy,2570.365,2566.865,2577.365,Loss,-3.5,3722.5
2024-09-13 15:45:00,2024-09-16 03:00:00,Buy,2580.025,2576.525,2587.025,Win,7.0,3729.5
2024-09-16 05:15:00,2024-09-16 07:00:00,Buy,2586.655,2583.155,2593.655,Loss,-3.5,3726.0
2024-09-17 02:00:00,2024-09-17 03:00:00,Buy,2583.085,2579.585,2590.085,Loss,-3.5,3722.5
2024-09-17 03:00:00,2024-09-17 06:15:00,Sell,2580.395,2583.895,2573.395,Loss,-3.5,3719.0
2024-09-17 06:15:00,2024-09-17 08:45:00,Buy,2582.725,2579.225,2589.725,Loss,-3.5,3715.5
2024-09-17 14:30:00,2024-09-17 15:15:00,Sell,2577.438,2580.938,2570.438,Win,7.0,3722.5
2024-09-18 05:00:00,2024-09-18 07:00:00,Sell,2567.425,2570.925,2560.425,Loss,-3.5,3719.0
2024-09-19 04:00:00,2024-09-19 05:00:00,Sell,2563.335,2566.835,2556.335,Loss,-3.5,3715.5
2024-09-19 05:00:00,2024-09-19 05:30:00,Buy,2564.515,2561.015,2571.515,Win,7.0,3722.5
2024-09-19 05:45:00,2024-09-19 07:15:00,Buy,2572.655,2569.155,2579.655,Win,7.0,3729.5
2024-09-19 09:15:00,2024-09-19 09:30:00,Buy,2586.794,2583.294,2593.794,Win,7.0,3736.5
2024-09-19 14:15:00,2024-09-19 15:45:00,Buy,2578.598,2575.098,2585.598,Win,7.0,3743.5
2024-09-19 15:45:00,2024-09-20 03:00:00,Buy,2585.625,2582.125,2592.625,Win,7.0,3750.5
2024-09-20 08:15:00,2024-09-20 09:45:00,Buy,2607.924,2604.424,2614.924,Loss,-3.5,3747.0
2024-09-20 10:30:00,2024-09-20 12:00:00,Buy,2609.214,2605.714,2616.214,Win,7.0,3754.0
2024-09-23 03:00:00,2024-09-23 07:00:00,Buy,2626.775,2623.275,2633.775,Loss,-3.5,3750.5
2024-09-23 12:45:00,2024-09-23 13:30:00,Buy,2624.418,2620.918,2631.418,Win,7.0,3757.5
2024-09-24 01:00:00,2024-09-24 03:30:00,Buy,2625.755,2622.255,2632.755,Win,7.0,3764.5
2024-09-24 03:30:00,2024-09-24 05:15:00,Buy,2632.635,2629.135,2639.635,Win,7.0,3771.5
2024-09-24 10:00:00,2024-09-24 11:30:00,Buy,2631.225,2627.725,2638.225,Loss,-3.5,3768.0
2024-09-24 12:45:00,2024-09-24 14:00:00,Buy,2630.358,2626.858,2637.358,Win,7.0,3775.0
2024-09-24 16:00:00,2024-09-24 16:30:00,Buy,2644.945,2641.445,2651.945,Win,7.0,3782.0
2024-09-24 16:30:00,2024-09-24 19:00:00,Buy,2650.855,2647.355,2657.855,Win,7.0,3789.0
2024-09-25 01:45:00,2024-09-25 02:45:00,Buy,2659.345,2655.845,2666.345,Win,7.0,3796.0
2024-09-25 13:00:00,2024-09-25 14:45:00,Buy,2660.835,2657.335,2667.835,Loss,-3.5,3792.5
2024-09-25 17:15:00,2024-09-26 07:00:00,Buy,2656.385,2652.885,2663.385,Win,7.0,3799.5
2024-09-26 07:30:00,2024-09-26 08:30:00,Buy,2662.595,2659.095,2669.595,Win,7.0,3806.5
2024-09-26 11:30:00,2024-09-26 12:00:00,Buy,2680.508,2677.008,2687.508,Loss,-3.5,3803.0
2024-09-26 15:15:00,2024-09-26 16:00:00,Buy,2667.785,2664.285,2674.785,Loss,-3.5,3799.5
2024-09-27 12:30:00,2024-09-27 12:45:00,Buy,2666.585,2663.085,2673.585,Win,7.0,3806.5
2024-09-27 17:00:00,2024-09-27 17:30:00,Sell,2650.848,2654.348,2643.848,Win,7.0,3813.5
2024-09-30 01:30:00,2024-09-30 01:45:00,Sell,2657.158,2660.658,2650.158,Win,7.0,3820.5
2024-09-30 07:30:00,2024-09-30 09:00:00,Sell,2657.225,2660.725,2650.225,Win,7.0,3827.5
2024-09-30 10:30:00,2024-09-30 10:45:00,Sell,2644.245,2647.745,2637.245,Win,7.0,3834.5
2024-09-30 12:15:00,2024-09-30 13:30:00,Sell,2640.115,2643.615,2633.115,Win,7.0,3841.5
2024-10-01 11:45:00,2024-10-01 12:15:00,Buy,2649.405,2645.905,2656.405,Win,7.0,3848.5
2024-10-01 20:30:00,2024-10-02 00:45:00,Buy,2660.618,2657.118,2667.618,Loss,-3.5,3845.0
2024-10-02 05:15:00,2024-10-02 05:30:00,Sell,2653.155,2656.655,2646.155,Win,7.0,3852.0
2024-10-02 18:30:00,2024-10-02 23:00:00,Buy,2653.778,2650.278,2660.778,Win,7.0,3859.0
2024-10-03 03:30:00,2024-10-03 05:30:00,Buy,2655.445,2651.945,2662.445,Loss,-3.5,3855.5
2024-10-03 07:00:00,2024-10-03 07:30:00,Sell,2654.625,2658.125,2647.625,Win,7.0,3862.5
2024-10-03 16:00:00,2024-10-03 16:30:00,Buy,2651.045,2647.545,2658.045,Win,7.0,3869.5
2024-10-03 16:30:00,2024-10-03 17:00:00,Buy,2654.008,2650.508,2661.008,Win,7.0,3876.5
2024-10-04 02:15:00,2024-10-04 05:15:00,Buy,2659.215,2655.715,2666.215,Win,7.0,3883.5
2024-10-04 05:15:00,2024-10-04 06:45:00,Buy,2665.785,2662.285,2672.785,Loss,-3.5,3880.0
2024-10-04 16:30:00,2024-10-04 19:45:00,Sell,2647.308,2650.808,2640.308,Loss,-3.5,3876.5
2024-10-07 05:15:00,2024-10-07 07:30:00,Sell,2644.885,2648.385,2637.885,Loss,-3.5,3873.0
2024-10-07 09:45:00,2024-10-07 12:15:00,Buy,2654.295,2650.795,2661.295,Loss,-3.5,3869.5
2024-10-07 18:00:00,2024-10-07 18:45:00,Sell,2646.835,2650.335,2639.835,Win,7.0,3876.5
2024-10-08 06:15:00,2024-10-08 06:45:00,Sell,2644.145,2647.645,2637.145,Win,7.0,3883.5
2024-10-09 06:00:00,2024-10-09 06:45:00,Sell,2618.745,2622.245,2611.745,Win,7.0,3890.5
2024-10-09 13:15:00,2024-10-09 13:30:00,Sell,2614.415,2617.915,2607.415,Win,7.0,3897.5
2024-10-09 16:15:00,2024-10-09 18:15:00,Sell,2612.995,2616.495,2605.995,Win,7.0,3904.5
2024-10-10 13:45:00,2024-10-10 15:30:00,Buy,2623.628,2620.128,2630.628,Loss,-3.5,3901.0
2024-10-10 16:00:00,2024-10-10 16:45:00,Buy,2624.195,2620.695,2631.195,Loss,-3.5,3897.5
2024-10-10 23:15:00,2024-10-11 01:45:00,Buy,2630.555,2627.055,2637.555,Win,7.0,3904.5
2024-10-11 02:15:00,2024-10-11 03:45:00,Buy,2638.115,2634.615,2645.115,Win,7.0,3911.5
2024-10-11 07:30:00,2024-10-11 08:45:00,Buy,2643.235,2639.735,2650.235,Loss,-3.5,3908.0
2024-10-11 10:30:00,2024-10-11 12:00:00,Buy,2639.265,2635.765,2646.265,Win,7.0,3915.0
2024-10-11 13:00:00,2024-10-11 13:30:00,Buy,2644.155,2640.655,2651.155,Win,7.0,3922.0
2024-10-11 15:00:00,2024-10-11 16:15:00,Buy,2653.875,2650.375,2660.875,Win,7.0,3929.0
2024-10-14 04:30:00,2024-10-14 06:15:00,Buy,2657.135,2653.635,2664.135,Win,7.0,3936.0
2024-10-14 06:15:00,2024-10-14 10:45:00,Buy,2659.905,2656.405,2666.905,Loss,-3.5,3932.5
2024-10-15 03:15:00,2024-10-15 05:15:00,Sell,2647.885,2651.385,2640.885,Win,7.0,3939.5
2024-10-15 12:45:00,2024-10-15 13:00:00,Sell,2653.118,2656.618,2646.118,Win,7.0,3946.5
2024-10-15 14:00:00,2024-10-15 14:15:00,Buy,2653.695,2650.195,2660.695,Win,7.0,3953.5
2024-10-16 01:00:00,2024-10-16 01:45:00,Buy,2660.805,2657.305,2667.805,Win,7.0,3960.5
2024-10-16 06:00:00,2024-10-16 08:45:00,Buy,2670.925,2667.425,2677.925,Win,7.0,3967.5
2024-10-16 08:45:00,2024-10-16 10:30:00,Buy,2677.995,2674.495,2684.995,Loss,-3.5,3964.0
2024-10-17 10:15:00,2024-10-17 12:00:00,Buy,2683.625,2680.125,2690.625,Loss,-3.5,3960.5
2024-10-17 14:30:00,2024-10-17 15:15:00,Buy,2692.105,2688.605,2699.105,Loss,-3.5,3957.0
2024-10-17 16:45:00,2024-10-18 01:00:00,Buy,2691.115,2687.615,2698.115,Win,7.0,3964.0
2024-10-18 01:15:00,2024-10-18 01:45:00,Buy,2698.795,2695.295,2705.795,Win,7.0,3971.0
2024-10-18 08:45:00,2024-10-18 09:15:00,Buy,2705.155,2701.655,2712.155,Win,7.0,3978.0
2024-10-18 13:30:00,2024-10-18 14:15:00,Buy,2709.788,2706.288,2716.788,Win,7.0,3985.0
2024-10-18 20:00:00,2024-10-21 01:00:00,Buy,2720.718,2717.218,2727.718,Win,7.0,3992.0
2024-10-21 06:45:00,2024-10-21 09:15:00,Buy,2728.385,2724.885,2735.385,Win,7.0,3999.0
2024-10-21 10:45:00,2024-10-21 12:15:00,Buy,2731.125,2727.625,2738.125,Win,7.0,4006.0
2024-10-21 12:15:00,2024-10-21 14:30:00,Buy,2735.698,2732.198,2742.698,Loss,-3.5,4002.5
2024-10-22 01:15:00,2024-10-22 04:00:00,Buy,2726.305,2722.805,2733.305,Win,7.0,4009.5
2024-10-22 04:00:00,2024-10-22 13:15:00,Buy,2732.335,2728.835,2739.335,Win,7.0,4016.5
2024-10-22 16:30:00,2024-10-22 17:30:00,Buy,2740.675,2737.175,2747.675,Win,7.0,4023.5
2024-10-23 07:30:00,2024-10-23 09:30:00,Buy,2753.368,2749.868,2760.368,Loss,-3.5,4020.0
2024-10-23 14:30:00,2024-10-23 15:00:00,Sell,2723.105,2726.605,2716.105,Win,7.0,4027.0
2024-10-24 11:30:00,2024-10-24 13:45:00,Buy,2737.575,2734.075,2744.575,Loss,-3.5,4023.5
2024-10-24 14:15:00,2024-10-24 14:30:00,Sell,2731.158,2734.658,2724.158,Win,7.0,4030.5
2024-10-25 08:00:00,2024-10-25 09:00:00,Sell,2725.288,2728.788,2718.288,Win,7.0,4037.5
2024-10-25 14:00:00,2024-10-25 14:15:00,Buy,2730.725,2727.225,2737.725,Win,7.0,4044.5
2024-10-25 17:15:00,2024-10-27 22:00:00,Buy,2740.645,2737.145,2747.645,Loss,-3.5,4041.0
2024-10-27 23:15:00,2024-10-28 00:00:00,Buy,2737.508,2734.008,2744.508,Loss,-3.5,4037.5
2024-10-28 06:00:00,2024-10-28 08:30:00,Buy,2739.155,2735.655,2746.155,Loss,-3.5,4034.0
2024-10-28 08:30:00,2024-10-28 09:15:00,Sell,2736.768,2740.268,2729.768,Win,7.0,4041.0
2024-10-28 13:00:00,2024-10-28 13:30:00,Buy,2735.225,2731.725,2742.225,Win,7.0,4048.0
2024-10-28 13:30:00,2024-10-29 01:00:00,Buy,2739.905,2736.405,2746.905,Win,7.0,4055.0
2024-10-29 01:30:00,2024-10-29 02:00:00,Buy,2749.285,2745.785,2756.285,Win,7.0,4062.0
2024-10-29 02:00:00,2024-10-29 03:15:00,Buy,2752.764,2749.264,2759.764,Loss,-3.5,4058.5
2024-10-29 13:30:00,2024-10-29 14:00:00,Buy,2757.715,2754.215,2764.715,Win,7.0,4065.5
2024-10-29 14:00:00,2024-10-29 14:15:00,Buy,2764.374,2760.874,2771.374,Win,7.0,4072.5
2024-10-29 16:00:00,2024-10-29 17:00:00,Buy,2765.425,2761.925,2772.425,Win,7.0,4079.5
2024-10-29 18:15:00,2024-10-30 00:00:00,Buy,2770.418,2766.918,2777.418,Win,7.0,4086.5
2024-10-30 00:00:00,2024-10-30 05:30:00,Buy,2775.565,2772.065,2782.565,Win,7.0,4093.5
2024-10-30 06:15:00,2024-10-30 07:30:00,Buy,2786.058,2782.558,2793.058,Loss,-3.5,4090.0
2024-10-30 15:30:00,2024-10-30 17:15:00,Buy,2780.898,2777.398,2787.898,Win,7.0,4097.0
2024-10-30 17:15:00,2024-10-31 01:45:00,Buy,2787.105,2783.605,2794.105,Loss,-3.5,4093.5
2024-10-31 02:30:00,2024-10-31 04:15:00,Buy,2785.855,2782.355,2792.855,Loss,-3.5,4090.0
2024-10-31 13:30:00,2024-10-31 13:45:00,Sell,2765.008,2768.508,2758.008,Win,7.0,4097.0
2024-10-31 20:30:00,2024-11-01 02:00:00,Sell,2746.495,2749.995,2739.495,Loss,-3.5,4093.5
2024-11-01 10:15:00,2024-11-01 11:15:00,Sell,2749.725,2753.225,2742.725,Loss,-3.5,4090.0
2024-11-01 17:15:00,2024-11-01 18:00:00,Sell,2740.975,2744.475,2733.975,Win,7.0,4097.0
2024-11-04 07:30:00,2024-11-04 08:45:00,Sell,2738.985,2742.485,2731.985,Win,7.0,4104.0
2024-11-05 08:30:00,2024-11-05 09:00:00,Buy,2736.715,2733.215,2743.715,Win,7.0,4111.0
2024-11-05 13:30:00,2024-11-05 14:30:00,Buy,2742.355,2738.855,2749.355,Win,7.0,4118.0
2024-11-05 15:45:00,2024-11-05 23:45:00,Buy,2739.215,2735.715,2746.215,Win,7.0,4125.0
2024-11-06 01:30:00,2024-11-06 02:30:00,Buy,2743.115,2739.615,2750.115,Loss,-3.5,4121.5
2024-11-06 11:30:00,2024-11-06 11:45:00,Sell,2710.435,2713.935,2703.435,Win,7.0,4128.5
2024-11-06 16:00:00,2024-11-06 16:15:00,Sell,2670.415,2673.915,2663.415,Win,7.0,4135.5
2024-11-06 17:30:00,2024-11-06 18:15:00,Sell,2665.655,2669.155,2658.655,Loss,-3.5,4132.0
2024-11-06 20:15:00,2024-11-07 01:00:00,Sell,2663.948,2667.448,2656.948,Win,7.0,4139.0
2024-11-07 01:00:00,2024-11-07 01:15:00,Sell,2660.365,2663.865,2653.365,Win,7.0,4146.0
2024-11-08 00:00:00,2024-11-08 01:00:00,Buy,2707.465,2703.965,2714.465,Loss,-3.5,4142.5
2024-11-11 09:15:00,2024-11-11 10:00:00,Sell,2667.218,2670.718,2660.218,Loss,-3.5,4139.0
2024-11-11 14:30:00,2024-11-11 14:45:00,Sell,2626.765,2630.265,2619.765,Win,7.0,4146.0
2024-11-12 03:45:00,2024-11-12 05:15:00,Sell,2619.785,2623.285,2612.785,Win,7.0,4153.0
2024-11-12 05:15:00,2024-11-12 05:30:00,Sell,2615.835,2619.335,2608.835,Win,7.0,4160.0
2024-11-12 09:00:00,2024-11-12 09:30:00,Sell,2598.735,2602.235,2591.735,Win,7.0,4167.0
2024-11-12 15:15:00,2024-11-12 15:30:00,Sell,2604.555,2608.055,2597.555,Win,7.0,4174.0
2024-11-12 21:15:00,2024-11-13 01:00:00,Sell,2598.574,2602.074,2591.574,Loss,-3.5,4170.5
2024-11-13 14:45:00,2024-11-13 15:00:00,Sell,2605.468,2608.968,2598.468,Win,7.0,4177.5
2024-11-13 17:00:00,2024-11-13 20:00:00,Sell,2584.135,2587.635,2577.135,Win,7.0,4184.5
2024-11-13 23:30:00,2024-11-14 01:00:00,Sell,2574.644,2578.144,2567.644,Win,7.0,4191.5
2024-11-15 04:45:00,2024-11-15 05:45:00,Sell,2567.505,2571.005,2560.505,Win,7.0,4198.5
2024-11-18 01:15:00,2024-11-18 01:30:00,Buy,2581.625,2578.125,2588.625,Win,7.0,4205.5
2024-11-18 02:00:00,2024-11-18 03:15:00,Buy,2591.455,2587.955,2598.455,Loss,-3.5,4202.0
2024-11-18 08:00:00,2024-11-18 09:30:00,Buy,2585.045,2581.545,2592.045,Win,7.0,4209.0
2024-11-18 12:30:00,2024-11-18 13:30:00,Buy,2593.065,2589.565,2600.065,Win,7.0,4216.0
2024-11-18 13:30:00,2024-11-18 14:00:00,Buy,2600.015,2596.515,2607.015,Win,7.0,4223.0
2024-11-19 02:30:00,2024-11-19 08:45:00,Buy,2619.765,2616.265,2626.765,Win,7.0,4230.0
2024-11-19 09:15:00,2024-11-19 10:30:00,Buy,2628.635,2625.135,2635.635,Win,7.0,4237.0
2024-11-19 12:15:00,2024-11-19 12:45:00,Buy,2631.935,2628.435,2638.935,Win,7.0,4244.0
2024-11-19 17:00:00,2024-11-19 20:45:00,Buy,2626.908,2623.408,2633.908,Win,7.0,4251.0
2024-11-20 13:00:00,2024-11-20 13:15:00,Buy,2632.825,2629.325,2639.825,Win,7.0,4258.0
2024-11-20 23:30:00,2024-11-21 00:30:00,Buy,2650.455,2646.955,2657.455,Win,7.0,4265.0
2024-11-21 00:30:00,2024-11-21 03:00:00,Buy,2655.135,2651.635,2662.135,Loss,-3.5,4261.5
2024-11-21 03:45:00,2024-11-21 07:15:00,Buy,2656.005,2652.505,2663.005,Win,7.0,4268.5
2024-11-21 07:15:00,2024-11-21 08:30:00,Buy,2662.315,2658.815,2669.315,Win,7.0,4275.5
2024-11-21 11:00:00,2024-11-21 12:00:00,Buy,2670.585,2667.085,2677.585,Loss,-3.5,4272.0
2024-11-21 17:30:00,2024-11-22 01:00:00,Buy,2667.564,2664.064,2674.564,Win,7.0,4279.0
2024-11-22 01:00:00,2024-11-22 02:15:00,Buy,2673.665,2670.165,2680.665,Win,7.0,4286.0
2024-11-22 02:15:00,2024-11-22 03:00:00,Buy,2680.748,2677.248,2687.748,Win,7.0,4293.0
2024-11-22 06:45:00,2024-11-22 07:45:00,Buy,2689.298,2685.798,2696.298,Win,7.0,4300.0
2024-11-22 12:30:00,2024-11-22 13:00:00,Buy,2700.825,2697.325,2707.825,Loss,-3.5,4296.5
2024-11-22 14:45:00,2024-11-22 15:30:00,Buy,2693.825,2690.325,2700.825,Win,7.0,4303.5
2024-11-22 15:30:00,2024-11-22 18:00:00,Buy,2700.275,2696.775,2707.275,Win,7.0,4310.5
2024-11-22 18:00:00,2024-11-22 21:45:00,Buy,2707.648,2704.148,2714.648,Win,7.0,4317.5
2024-11-25 10:00:00,2024-11-25 10:45:00,Sell,2672.875,2676.375,2665.875,Loss,-3.5,4314.0
2024-11-25 17:15:00,2024-11-25 18:15:00,Sell,2628.938,2632.438,2621.938,Win,7.0,4321.0
2024-11-25 18:15:00,2024-11-25 19:30:00,Sell,2622.455,2625.955,2615.455,Loss,-3.5,4317.5
2024-11-26 05:00:00,2024-11-26 07:15:00,Sell,2624.435,2627.935,2617.435,Win,7.0,4324.5
2024-11-26 14:30:00,2024-11-26 14:45:00,Sell,2628.335,2631.835,2621.335,Win,7.0,4331.5
2024-11-27 00:30:00,2024-11-27 01:15:00,Sell,2628.678,2632.178,2621.678,Loss,-3.5,4328.0
2024-11-27 06:45:00,2024-11-27 08:45:00,Buy,2644.715,2641.215,2651.715,Win,7.0,4335.0
2024-11-27 13:30:00,2024-11-27 13:45:00,Buy,2650.574,2647.074,2657.574,Win,7.0,4342.0
2024-11-28 08:45:00,2024-11-28 10:30:00,Buy,2641.445,2637.945,2648.445,Win,7.0,4349.0
2024-11-29 01:15:00,2024-11-29 02:00:00,Buy,2642.015,2638.515,2649.015,Win,7.0,4356.0
2024-11-29 09:45:00,2024-11-29 13:15:00,Buy,2661.225,2657.725,2668.225,Loss,-3.5,4352.5
2024-12-01 23:15:00,2024-12-02 00:30:00,Sell,2647.245,2650.745,2640.245,Win,7.0,4359.5
2024-12-02 00:30:00,2024-12-02 00:45:00,Sell,2642.424,2645.924,2635.424,Win,7.0,4366.5
2024-12-02 02:00:00,2024-12-02 02:45:00,Sell,2634.245,2637.745,2627.245,Win,7.0,4373.5
2024-12-02 02:45:00,2024-12-02 07:30:00,Sell,2628.375,2631.875,2621.375,Loss,-3.5,4370.0
2024-12-02 13:15:00,2024-12-02 14:00:00,Buy,2641.845,2638.345,2648.845,Win,7.0,4377.0
2024-12-03 06:00:00,2024-12-03 06:15:00,Buy,2642.338,2638.838,2649.338,Win,7.0,4384.0
2024-12-03 08:45:00,2024-12-03 12:15:00,Buy,2642.835,2639.335,2649.835,Loss,-3.5,4380.5
2024-12-03 12:15:00,2024-12-03 13:15:00,Sell,2641.065,2644.565,2634.065,Loss,-3.5,4377.0
2024-12-03 13:45:00,2024-12-03 14:30:00,Buy,2648.175,2644.675,2655.175,Win,7.0,4384.0
2024-12-03 15:00:00,2024-12-03 15:15:00,Sell,2645.018,2648.518,2638.018,Win,7.0,4391.0
2024-12-04 04:45:00,2024-12-04 07:15:00,Buy,2647.475,2643.975,2654.475,Loss,-3.5,4387.5
2024-12-04 12:45:00,2024-12-04 13:00:00,Sell,2641.115,2644.615,2634.115,Win,7.0,4394.5
2024-12-04 13:15:00,2024-12-04 13:30:00,Buy,2639.055,2635.555,2646.055,Win,7.0,4401.5
2024-12-05 05:30:00,2024-12-05 07:00:00,Buy,2649.795,2646.295,2656.795,Loss,-3.5,4398.0
2024-12-05 14:45:00,2024-12-05 15:00:00,Sell,2644.195,2647.695,2637.195,Win,7.0,4405.0
2024-12-05 16:45:00,2024-12-05 17:00:00,Sell,2636.025,2639.525,2629.025,Win,7.0,4412.0
2024-12-05 17:00:00,2024-12-05 17:15:00,Sell,2632.305,2635.805,2625.305,Win,7.0,4419.0
2024-12-06 08:45:00,2024-12-06 10:00:00,Buy,2642.535,2639.035,2649.535,Loss,-3.5,4415.5
2024-12-06 20:45:00,2024-12-08 23:00:00,Sell,2633.355,2636.855,2626.355,Loss,-3.5,4412.0
2024-12-09 01:00:00,2024-12-09 01:15:00,Buy,2631.485,2627.985,2638.485,Win,7.0,4419.0
2024-12-09 13:30:00,2024-12-09 13:45:00,Buy,2658.575,2655.075,2665.575,Win,7.0,4426.0
2024-12-09 14:30:00,2024-12-09 16:30:00,Buy,2669.635,2666.135,2676.635,Loss,-3.5,4422.5
2024-12-10 00:45:00,2024-12-10 02:00:00,Buy,2661.925,2658.425,2668.925,Win,7.0,4429.5
2024-12-10 10:15:00,2024-12-10 10:30:00,Buy,2666.725,2663.225,2673.725,Win,7.0,4436.5
2024-12-10 10:30:00,2024-12-10 10:45:00,Buy,2669.635,2666.135,2676.635,Win,7.0,4443.5
2024-12-10 12:00:00,2024-12-10 14:00:00,Buy,2675.115,2671.615,2682.115,Win,7.0,4450.5
2024-12-10 14:15:00,2024-12-10 14:45:00,Buy,2682.848,2679.348,2689.848,Win,7.0,4457.5
2024-12-10 16:45:00,2024-12-10 23:45:00,Buy,2690.435,2686.935,2697.435,Win,7.0,4464.5
2024-12-11 00:15:00,2024-12-11 01:15:00,Buy,2696.425,2692.925,2703.425,Win,7.0,4471.5
2024-12-11 14:45:00,2024-12-11 15:00:00,Buy,2702.548,2699.048,2709.548,Win,7.0,4478.5
2024-12-11 15:00:00,2024-12-11 15:30:00,Buy,2707.284,2703.784,2714.284,Win,7.0,4485.5
2024-12-11 19:30:00,2024-12-12 01:00:00,Buy,2716.925,2713.425,2723.925,Win,7.0,4492.5
2024-12-12 06:45:00,2024-12-12 10:00:00,Buy,2715.518,2712.018,2722.518,Loss,-3.5,4489.0
2024-12-12 14:15:00,2024-12-12 14:30:00,Sell,2689.354,2692.854,2682.354,Win,7.0,4496.0
2024-12-13 07:15:00,2024-12-13 08:45:00,Sell,2686.748,2690.248,2679.748,Win,7.0,4503.0
2024-12-13 17:00:00,2024-12-13 18:30:00,Sell,2660.894,2664.394,2653.894,Win,7.0,4510.0
2024-12-16 16:15:00,2024-12-17 01:00:00,Sell,2652.918,2656.418,2645.918,Loss,-3.5,4506.5
2024-12-17 04:30:00,2024-12-17 06:15:00,Sell,2653.635,2657.135,2646.635,Win,7.0,4513.5
2024-12-17 08:15:00,2024-12-17 08:45:00,Sell,2649.725,2653.225,2642.725,Win,7.0,4520.5
2024-12-18 16:30:00,2024-12-18 19:00:00,Sell,2636.435,2639.935,2629.435,Win,7.0,4527.5
2024-12-18 20:30:00,2024-12-18 20:45:00,Sell,2595.158,2598.658,2588.158,Win,7.0,4534.5
2024-12-18 21:30:00,2024-12-19 00:15:00,Sell,2589.015,2592.515,2582.015,Loss,-3.5,4531.0
2024-12-19 12:30:00,2024-12-19 12:45:00,Sell,2611.348,2614.848,2604.348,Win,7.0,4538.0
2024-12-19 12:45:00,2024-12-19 13:15:00,Sell,2607.524,2611.024,2600.524,Win,7.0,4545.0
